tag_level2,ct_mean__mean,ct_mean__std,ct_p95__mean,ct_p95__std,run_time_mean__mean,run_time_mean__std,run_time_p95__mean,run_time_p95__std,dev_sum__mean,dev_sum__std,dev_p95__mean,dev_p95__std,fail_rate__mean,fail_rate__std,failw_rate__mean,failw_rate__std,n_fail__mean,n_fail__std,n_total__mean,n_total__std
2628,1.0024999999995998,0.5019545132112017,1.0024999999995998,0.5019545132112017,29.35,2.98942580885806,29.35,2.98942580885806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2629,1.2800000000006548,0.03162277660122363,1.2800000000006548,0.03162277660122363,28.1,3.1822423959633634,28.1,3.1822423959633634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
263,1.2460000000008222,0.019493588689226956,1.2460000000008222,0.019493588689226956,29.18,2.834960317182588,29.18,2.834960317182588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.19425423471373776
2630,1.2650000000003274,0.017320508076066842,1.2650000000003274,0.017320508076066842,27.0,0.4320493798938579,27.0,0.4320493798938579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2631,1.2633333333360497,0.005773502693072475,1.2633333333360497,0.005773502693072475,28.900000000000002,2.628687885618982,28.900000000000002,2.628687885618982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.10170583392830652
2632,1.2899999999990541,0.02160246899797115,1.2899999999990541,0.02160246899797115,33.475,0.8539125638299649,33.475,0.8539125638299649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2633,1.276666666666036,0.0057735026909720545,1.276666666666036,0.0057735026909720545,28.633333333333336,3.0827476921300803,28.633333333333336,3.0827476921300803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933447
2634,1.2625000000025466,0.03947573094360286,1.2625000000025466,0.03947573094360286,27.075,1.2763881332363871,27.075,1.2763881332363871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2635,1.265000000001237,0.03109126350765942,1.265000000001237,0.03109126350765942,26.85,0.858292879305582,26.85,0.858292879305582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2636,1.269999999999527,0.02449489742737632,1.269999999999527,0.02449489742737632,28.6,2.7988092706244454,28.6,2.7988092706244454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2637,1.269999999999527,0.01632993161742577,1.269999999999527,0.01632993161742577,27.325,0.7455423082115018,27.325,0.7455423082115018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2638,1.2625000000007276,0.012583057391308366,1.2625000000007276,0.012583057391308366,27.700000000000003,3.873843913565267,27.700000000000003,3.873843913565267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2639,1.2766666666672488,0.01154700538404453,1.2766666666672488,0.01154700538404453,26.733333333333334,1.8823743871327325,26.733333333333334,1.8823743871327325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933447
264,1.2449999999995118,0.017606816860777794,1.2449999999995118,0.017606816860777794,28.03333333333333,3.717346724031357,28.03333333333333,3.717346724031357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.20257727718743587
2640,1.2649999999985084,0.010000000000218261,1.2649999999985084,0.010000000000218261,27.725,0.330403793359985,27.725,0.330403793359985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2641,1.2725000000018554,0.023629078130816564,1.2725000000018554,0.023629078130816564,26.8,0.6324555320336744,26.8,0.6324555320336744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2642,1.2650000000003274,0.036968455024139826,1.2650000000003274,0.036968455024139826,30.375,4.3714032834624925,30.375,4.3714032834624925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2643,1.2550000000001091,0.017320508073266325,1.2550000000001091,0.017320508073266325,27.1,1.3291601358251244,27.1,1.3291601358251244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2644,1.0125000000007276,0.5084207575100876,1.0125000000007276,0.5084207575100876,28.4,2.822528417335541,28.4,2.822528417335541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2645,1.253333333335225,0.015275252318043678,1.253333333335225,0.015275252318043678,26.399999999999995,1.0,26.399999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
2646,1.262499999999818,0.005000000000412323,1.262499999999818,0.005000000000412323,31.175,4.992243984422236,31.175,4.992243984422236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2647,1.2624999999961801,0.02872281322914794,1.2624999999961801,0.02872281322914794,28.25,2.783882181415012,28.25,2.783882181415012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2648,1.3099999999976717,,1.3099999999976717,,25.7,,25.7,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.006944444444444444,0.11785113019775793
2649,1.2674999999981083,0.0050000000022313125,1.2674999999981083,0.0050000000022313125,30.075000000000003,4.363007372596721,30.075000000000003,4.363007372596721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
265,1.23999999999963,0.008944271910194375,1.23999999999963,0.008944271910194375,26.366666666666664,0.7061633427661541,26.366666666666664,0.7061633427661541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.20257727718743582
2650,1.2566666666680248,0.01527525231605902,1.2566666666680248,0.01527525231605902,28.5,3.1796226191169277,28.5,3.1796226191169277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
2651,1.2550000000028376,0.00999999999839927,1.2550000000028376,0.00999999999839927,28.925,2.385197406225881,28.925,2.385197406225881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2652,1.2675000000008367,0.03593976442342066,1.2675000000008367,0.03593976442342066,30.575,4.341562698691183,30.575,4.341562698691183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2653,1.2599999999996119,0.017320508075016634,1.2599999999996119,0.017320508075016634,29.200000000000003,3.9127995093027703,29.200000000000003,3.9127995093027703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933447
2654,1.2733333333320236,0.02516611478189398,1.2733333333320236,0.02516611478189398,28.3,4.077989700820738,28.3,4.077989700820738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
2655,1.2449999999998909,0.02081665999278554,1.2449999999998909,0.02081665999278554,26.35,0.7852812659593161,26.35,0.7852812659593161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2656,1.2625000000025466,0.01707825127581828,1.2625000000025466,0.01707825127581828,31.375,2.6017622233145485,31.375,2.6017622233145485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2657,1.2625000000007276,0.017078251277593413,1.2625000000007276,0.017078251277593413,26.9,0.3366501646120702,26.9,0.3366501646120702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2658,1.269999999999527,0.02160246899291897,1.269999999999527,0.02160246899291897,33.05,0.772442015083763,33.05,0.772442015083763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2659,1.2674999999990177,0.012583057391549341,1.2674999999990177,0.012583057391549341,27.400000000000002,0.627162924074227,27.400000000000002,0.627162924074227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
266,1.2383333333329272,0.011690451944418133,1.2383333333329272,0.011690451944418133,28.633333333333336,3.321244746577204,28.633333333333336,3.321244746577204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.20257727718743587
2660,1.25,0.016329931615940572,1.25,0.016329931615940572,27.125,1.0242883708539623,27.125,1.0242883708539623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2661,1.2474999999976717,0.009574271076347434,1.2474999999976717,0.009574271076347434,28.35,2.7598309126949547,28.35,2.7598309126949547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2662,1.2749999999996362,0.020816659995989542,1.2749999999996362,0.020816659995989542,29.974999999999998,3.1351501824739856,29.974999999999998,3.1351501824739856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2663,1.2574999999987995,0.02986078811285381,1.2574999999987995,0.02986078811285381,28.049999999999997,2.9760152329359255,28.049999999999997,2.9760152329359255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2664,1.2599999999983993,0.024494897428861528,1.2599999999983993,0.024494897428861528,29.025,3.897328144596841,29.025,3.897328144596841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2665,1.2566666666680248,0.01154700538614495,1.2566666666680248,0.01154700538614495,26.03333333333333,0.5033222956847172,26.03333333333333,0.5033222956847172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.10170583392830654
2666,1.2700000000004366,0.0200000000016492,1.2700000000004366,0.0200000000016492,32.125,3.1731950249971503,32.125,3.1731950249971503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2667,1.2799999999988358,0.014142135626612082,1.2799999999988358,0.014142135626612082,26.45,0.7549834435270757,26.45,0.7549834435270757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2668,1.2524999999986903,0.02217355782759291,1.2524999999986903,0.02217355782759291,29.5,2.507322609212198,29.5,2.507322609212198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2669,1.25749999999789,0.01707825127652835,1.25749999999789,0.01707825127652835,27.875,3.001527388958274,27.875,3.001527388958274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
267,1.2433333333331877,0.010327955589935774,1.2433333333331877,0.010327955589935774,29.683333333333334,3.6007869510242716,29.683333333333334,3.6007869510242716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.20257727718743584
2670,1.3033333333308594,0.030550504632514984,1.3033333333308594,0.030550504632514984,33.36666666666667,1.0016652800877779,33.36666666666667,1.0016652800877779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.1439178584493345
2671,1.286666666665648,0.030550504633705792,1.286666666665648,0.030550504633705792,27.633333333333336,0.28867513459481314,27.633333333333336,0.28867513459481314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.10170583392830651
2672,1.2549999999982901,0.03109126351136474,1.2549999999982901,0.03109126351136474,30.674999999999997,3.232517079098993,30.674999999999997,3.232517079098993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2673,1.2624999999979991,0.018929694484892668,1.2624999999979991,0.018929694484892668,29.25,3.2005207909547067,29.25,3.2005207909547067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2674,1.2624999999989086,0.026299556396129513,1.2624999999989086,0.026299556396129513,31.225,3.19100297712177,31.225,3.19100297712177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2675,1.2550000000001091,0.012909944488579175,1.2550000000001091,0.012909944488579175,28.35,2.5409971795865234,28.35,2.5409971795865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2676,1.2449999999998909,0.005773502692022281,1.2449999999998909,0.005773502692022281,27.9,2.726414006223804,27.9,2.726414006223804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2677,1.2550000000010186,0.010000000002037268,1.2550000000010186,0.010000000002037268,28.8,3.3506218328344177,28.8,3.3506218328344177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2678,1.2724999999991269,0.02629955639543788,1.2724999999991269,0.02629955639543788,26.95,1.0847426730181984,26.95,1.0847426730181984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2679,1.2600000000011278,0.008164965810940682,1.2600000000011278,0.008164965810940682,26.475,0.7973915809270458,26.475,0.7973915809270458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
268,1.2459999999988214,0.008944271908059026,1.2459999999988214,0.008944271908059026,30.22,3.173641441625061,30.22,3.173641441625061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.1942542347137377
2680,1.2550000000010186,0.01914854215649468,1.2550000000010186,0.01914854215649468,27.974999999999998,3.024758943563381,27.974999999999998,3.024758943563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2681,1.2600000000002183,0.02160246899572573,1.2600000000002183,0.02160246899572573,27.725,2.728094573140747,27.725,2.728094573140747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2682,1.2449999999989814,0.007071067813306042,1.2449999999989814,0.007071067813306042,30.0,5.656854249492381,30.0,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.13157780120535095
2683,1.2600000000002183,0.014142135622324697,1.2600000000002183,0.014142135622324697,28.275,2.846489065498057,28.275,2.846489065498057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2684,1.2775000000001455,0.0350000000003742,1.2775000000001455,0.0350000000003742,29.85,3.49141805001922,29.85,3.49141805001922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2685,1.2524999999986903,0.009574271075080892,1.2524999999986903,0.009574271075080892,31.075000000000003,2.406068716114872,31.075000000000003,2.406068716114872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2686,1.2574999999987995,0.03095695936730645,1.2574999999987995,0.03095695936730645,28.6,2.585858980429264,28.6,2.585858980429264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2687,0.9299999999990783,0.5888972745726201,0.9299999999990783,0.5888972745726201,26.833333333333332,0.9451631252505208,26.833333333333332,0.9451631252505208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
2688,1.2466666666696256,0.011547005382994368,1.2466666666696256,0.011547005382994368,29.233333333333334,4.1645327869202,29.233333333333334,4.1645327869202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
2689,1.2575000000006185,0.020615528128611855,1.2575000000006185,0.020615528128611855,29.9,3.598147671603636,29.9,3.598147671603636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
269,1.2516666666665515,0.016020819787625217,1.2516666666665515,0.016020819787625217,27.333333333333332,3.0057722246814813,27.333333333333332,3.0057722246814813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.20257727718743584
2690,1.2625000000007276,0.012583057391308388,1.2625000000007276,0.012583057391308388,27.45,0.6557438524302001,27.45,0.6557438524302001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2691,1.2800000000024738,0.029439202888402103,1.2800000000024738,0.029439202888402103,26.3,0.5477225575051653,26.3,0.5477225575051653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2692,1.2524999999995998,0.017078251278836023,1.2524999999995998,0.017078251278836023,28.525,2.9578990291534066,28.525,2.9578990291534066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2693,1.2600000000011278,0.008164965809455483,1.2600000000011278,0.008164965809455483,32.85,1.2396235987858042,32.85,1.2396235987858042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2694,1.257500000001528,0.03304037933685718,1.257500000001528,0.03304037933685718,26.9,1.048808848170152,26.9,1.048808848170152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2695,1.2674999999999272,0.012583057391790243,1.2674999999999272,0.012583057391790243,27.975,2.717075633838704,27.975,2.717075633838704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2696,1.262499999999818,0.01707825127351057,1.262499999999818,0.01707825127351057,27.875,2.2081289213570225,27.875,2.2081289213570225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2697,1.242500000000291,0.01707825127546325,1.242500000000291,0.01707825127546325,26.7,0.969535971483267,26.7,0.969535971483267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2698,1.2625000000007276,0.017078251279723594,1.2625000000007276,0.017078251279723594,27.275,0.4787135538781676,27.275,0.4787135538781676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2699,1.2725000000000364,0.026299556399933574,1.2725000000000364,0.026299556399933574,28.825000000000003,2.28089894559141,28.825000000000003,2.28089894559141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
27,1.2449999999999288,0.028106938645151562,1.2449999999999288,0.028106938645151562,29.28333333333333,3.1896185769879555,29.28333333333333,3.1896185769879555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.20257727718743584
270,1.241666666666788,0.007527726527174583,1.241666666666788,0.007527726527174583,28.2,3.1667017541915756,28.2,3.1667017541915756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.20257727718743584
2700,1.2633333333336243,0.005773502692022313,1.2633333333336243,0.005773502692022313,27.96666666666667,3.5921210076128207,27.96666666666667,3.5921210076128207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
2701,1.2525000000014188,0.00957427107793069,1.2525000000014188,0.00957427107793069,30.425,3.4072227204376686,30.425,3.4072227204376686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2702,1.265000000001237,0.01732050807571679,1.265000000001237,0.01732050807571679,26.924999999999997,0.607590871118607,26.924999999999997,0.607590871118607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2703,1.2724999999991269,0.028722813232419937,1.2724999999991269,0.028722813232419937,30.225,4.045882680783844,30.225,4.045882680783844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2704,1.265000000001237,0.012909944487170163,1.265000000001237,0.012909944487170163,29.375,4.141155233345721,29.375,4.141155233345721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2705,1.2800000000000484,0.03605551275441791,1.2800000000000484,0.03605551275441791,29.733333333333334,4.214656965084268,29.733333333333334,4.214656965084268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
2706,1.2600000000011278,0.008164965809455483,1.2600000000011278,0.008164965809455483,28.625,3.6012729231018668,28.625,3.6012729231018668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2707,1.2625000000007276,0.026299556398665533,1.2625000000007276,0.026299556398665533,30.35,3.531288716601917,30.35,3.531288716601917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2708,1.25,0.008164965810940682,1.25,0.008164965810940682,29.15,2.1126602503321115,29.15,2.1126602503321115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2709,1.2550000000001091,0.023804761432561706,1.2550000000001091,0.023804761432561706,28.925,4.332339629653552,28.925,4.332339629653552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
271,1.0419999999998253,0.44274145954486077,1.0419999999998253,0.44274145954486077,27.7,2.5583197610932076,27.7,2.5583197610932076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.1942542347137377
2710,1.2599999999974898,0.01632993161891099,1.2599999999974898,0.01632993161891099,28.7,2.2015146301277833,28.7,2.2015146301277833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2711,1.2699999999986176,0.014142135623182138,1.2699999999986176,0.014142135623182138,31.525,3.9693618294800666,31.525,3.9693618294800666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2712,0.9974999999994907,0.4983556293782624,0.9974999999994907,0.4983556293782624,28.375,2.917047594172346,28.375,2.917047594172346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2713,1.277500000001055,0.03304037933566435,1.277500000001055,0.03304037933566435,29.1,3.1822423959633666,29.1,3.1822423959633666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2714,1.25749999999789,0.02217355782677255,1.25749999999789,0.02217355782677255,27.975,2.477061431077828,27.975,2.477061431077828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2715,1.2674999999981083,0.004999999999805956,1.2674999999981083,0.004999999999805956,29.075,3.060909450909431,29.075,3.060909450909431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2716,1.2750000000023647,0.026457513112598433,1.2750000000023647,0.026457513112598433,28.4,2.7288581250527955,28.4,2.7288581250527955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2717,1.0100000000002183,0.5068201521908897,1.0100000000002183,0.5068201521908897,26.75,1.7748239349298833,26.75,1.7748239349298833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2718,1.2600000000002183,0.014142135622324697,1.2600000000002183,0.014142135622324697,28.05,2.6888659319497497,28.05,2.6888659319497497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2719,1.2599999999983993,0.020000000000436557,1.2599999999983993,0.020000000000436557,29.03333333333333,3.728717384481335,29.03333333333333,3.728717384481335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933444
272,1.2380000000004656,0.008366600264653714,1.2380000000004656,0.008366600264653714,28.080000000000002,2.6109385285755007,28.080000000000002,2.6109385285755007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.16564728911226978
2720,1.2700000000004366,0.011547005381944175,1.2700000000004366,0.011547005381944175,27.4,0.8679477710861018,27.4,0.8679477710861018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2721,1.277500000001055,0.023629078133382612,1.277500000001055,0.023629078133382612,27.15,0.506622805119022,27.15,0.506622805119022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2722,1.2533333333327998,0.02081665999831969,1.2533333333327998,0.02081665999831969,28.366666666666664,3.365016097039262,28.366666666666664,3.365016097039262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933447
2723,1.2499999999975746,0.01732050807501668,1.2499999999975746,0.01732050807501668,26.2,0.2645751311064584,26.2,0.2645751311064584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.14391785844933447
2724,1.2600000000002183,0.02160246899572573,1.2600000000002183,0.02160246899572573,29.225,2.9915157807818225,29.225,2.9915157807818225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2725,1.262499999999818,0.005000000002837605,1.262499999999818,0.005000000002837605,26.75,0.5916079783099608,26.75,0.5916079783099608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.1552024017878343
2726,1.2475000000004002,0.022173557826362354,1.2475000000004002,0.022173557826362354,30.700000000000003,3.2135131346653436,30.700000000000003,3.2135131346653436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783426
2727,1.2550000000010186,0.012909944485291576,1.2550000000010186,0.012909944485291576,28.975,3.668219368213046,28.975,3.668219368213046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
2728,1.264999999999418,0.012909944488109514,1.264999999999418,0.012909944488109514,30.200000000000003,3.698648401781386,30.200000000000003,3.698648401781386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.15520240178783432
